user_id_hash,ab_group,expected_scene,actual_scene,scene_match,decision_status,actions,fallback_action,tool_execution_count,tool_success_count,source_table_count,source_coverage,feature_version,workflow_version
u_3c5576784273,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f3ced3e33097,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_1e42a639f941,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_49829eaf676b,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a5258e2450ff,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_214093bc5349,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_0640f6b1bb42,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_aff7f460a128,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_112162476222,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2d22d7ce89bf,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f058647f5de2,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_aff15a6d32cc,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3affa9012bfe,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5562e401b4b9,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_4b8d5e0a7167,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_67a39ef8c0b0,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e217e0a00559,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_4adccd8e8270,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_df8144f096f8,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_678b8a18b2db,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ddfb11dd2d7a,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_cae32e964e47,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_fef6ae21374d,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ecb10d37b8d6,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_dc07484fa1e9,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_9aeadcd4c618,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c08680ac03e1,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c23f9be95346,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3c67b71c8770,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f31d8daeb1b3,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c39034b36b45,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_eb4bafcbd956,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ce5a487ed2df,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ebf4f7ec34ce,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3a3c25383da1,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f68573b4daad,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a5b6b80aed4d,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f96c841ec928,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_da583c488c29,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_245b9d583d32,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7beb57db587e,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_93ea9751155e,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_23f082e0b887,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a993a918794c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6540157772e0,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c9e7a33d97d2,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f8733e1a6279,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e19d87721d3b,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_591174a2c94c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2c81b8bab8a2,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c92509fe0c89,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e5cb8c0b6e9c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_591db7bad042,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_b6dc7705cdaa,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_addf23c05516,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_8e09cebb6d82,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2f10d3f69afd,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f26426509be3,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e6200502ef1f,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_519795b7febc,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ab52a331f863,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_abdcb304fc03,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_0b3badf205bc,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_13b4dd6a1102,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_babf9cf61326,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7c789f02f387,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a5861bc147a9,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d64589e02234,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_404d48589f81,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f17f38b2fb82,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_bcec84b72885,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7e2d08560cc0,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ee895e9375a5,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_add18f25e2b0,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2eed512ca1e7,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_86c58eebae63,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_24bc00e6b491,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_25f842e0ec6c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5b8d4b2dda2b,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_020327f3b98b,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_01a55a5ba7e8,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_541b11fb45aa,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_cbbfb5fbc4bb,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6984a2cdc3e1,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2660bf22db2e,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_9533f705953e,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_991826acd29d,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5145e0a7f647,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ff5f8836ca8d,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_32bd94c2b70e,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_0d5aae1253dc,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f6e2acf5030c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_12838a82f4b1,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5e8476ec496f,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_1386286166a6,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_edcdba031f6c,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_fcb0b13393a3,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_fc8c84a82c03,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_420b32a59471,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a29e8e2d9c2e,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_cf44360309c3,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_4aceeed7768b,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6b4eca7eea2d,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_14e02d96f099,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_927cb8f204bf,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_47b581f4a728,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_fba7c1ae6d6e,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_19fdd0896419,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e585ca8cde6d,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_98b3b12ed584,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_87b40df5bb25,agent,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_8d28a228d075,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_48fc2f89e2d1,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6e6ba95d6d5f,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c850dbec53aa,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_b475585d0ecc,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f013fe4b1d26,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_1858f2958143,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7a10be54c14a,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f8b6d34d5f86,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2af0f47fb9a7,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_b0c50c7d4854,agent,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_888d3a4195b0,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7016c56400d3,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ee5a3552553a,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_60bbe5a2bdf1,agent,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_fa4a3f843c13,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f5ce3bf13e64,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_0f233140d74c,agent,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_90313e74a728,agent,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f1d880397576,agent,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
